job_id,job_title,company,location,stadt_normalisiert,bfs_region,category,lohnkategorie,wirtschaftszweig_bfs,seniority,contract_type,salary_range,gehalt_monat_chf,gehalt_jahr_chf,bfs_medianlohn_chf,lohn_diskrepanz_chf,lohn_diskrepanz_pct,skills_liste,skills_anzahl,date_posted,job_url
b0d1c5a4-ddf6-453c-9503-004b33ff4939,Senior Manager Tax Financial Markets (w/m/d) 80 - 100%,Grant Thornton,Zürich,Zuerich,Zürich,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Lead/Manager,Hybrid,CHF 95000 - 135000 (jobs.ch estimate),9583.0,124579.0,8098.0,1485.0,18.3,Deutsch,1,2026-03-24T08:33:08+01:00,https://www.jobs.ch/de/stellenangebote/detail/b0d1c5a4-ddf6-453c-9503-004b33ff4939/
18f12b85-f574-4ee9-84dc-b49614b7e57c,"Berater/-in Nachlassberatung/Willensvollstreckung, 80-100%",VZ VermögensZentrum,Zürich,Zuerich,Zürich,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,,,,8098.0,,,,0,2026-03-25T18:02:59+01:00,https://www.jobs.ch/de/stellenangebote/detail/18f12b85-f574-4ee9-84dc-b49614b7e57c/
a2178900-75c1-4761-a4bd-5c5cac95c690,Mitarbeiter/in Sekretariat (80% - 100%),Helvetic Capital Consulting AG,Zürich,Zuerich,Zürich,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,CHF 52624 - 92624 (jobs.ch estimate),6052.0,78676.0,8098.0,-2046.0,-25.3,Deutsch | Französisch | Italienisch,3,2026-03-26T13:33:32+01:00,https://www.jobs.ch/de/stellenangebote/detail/a2178900-75c1-4761-a4bd-5c5cac95c690/
784bc9d1-f75f-4bb5-a4e6-60d70bd7e5a9,Mandatsleiter/in Treuhand,utag Treuhand AG,Kriens,Luzern,Zentralschweiz,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Lead/Manager,On-site,CHF 70450 - 110450 (jobs.ch estimate),7538.0,97994.0,7668.0,-130.0,-1.7,,0,2026-03-26T14:34:29+01:00,https://www.jobs.ch/de/stellenangebote/detail/784bc9d1-f75f-4bb5-a4e6-60d70bd7e5a9/
c997cec6-ec99-4477-b69e-2a753122a6e8,Call Center: Retention Specialist 100 %,Salt Mobile SA,"Berne, Neuchâtel, Soleure",Neuchatel,Espace Mittelland,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Mid,Hybrid,,,,8419.0,,,Deutsch | Englisch | Französisch | Italienisch,4,2026-04-17T10:03:09+02:00,https://www.jobs.ch/de/stellenangebote/detail/c997cec6-ec99-4477-b69e-2a753122a6e8/
a9048d11-48b5-477d-974c-d0967d124d93,Senior SAP BTP Consultant (gn),SPS Switzerland AG,Oberhausen,Oberhausen,Andere,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Senior,Hybrid,CHF 93858 - 133858 (jobs.ch estimate),9488.0,123344.0,7677.0,1811.0,23.6,SAP | Deutsch,2,2026-04-17T09:59:42+02:00,https://www.jobs.ch/de/stellenangebote/detail/a9048d11-48b5-477d-974c-d0967d124d93/
102d5257-59f5-47f4-af9d-1111845334d6,Consultant in the Climate Change and Sustainability Services team - Zurich/Bern (Graduate),Ernst & Young AG,Bern,Bern,Espace Mittelland,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Junior,On-site,,,,7341.0,,,,0,2026-04-17T10:00:10+02:00,https://www.jobs.ch/de/stellenangebote/detail/102d5257-59f5-47f4-af9d-1111845334d6/
91d05abb-c916-46d9-9d59-36ad351a335d,Consultant in the Climate Change and Sustainability Services team - Geneva or Lausanne (Graduate),Ernst & Young AG,Geneva,Genf,Genferseeregion,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Junior,On-site,,,,7746.0,,,,0,2026-04-17T10:02:32+02:00,https://www.jobs.ch/de/stellenangebote/detail/91d05abb-c916-46d9-9d59-36ad351a335d/
ea12a383-26bf-484f-b5c7-5007f1a01d4b,Stadler: Abteilungsleiter:in Aluminiumschlosserei,Stadler Rail Group,Bussnang,Bussnang,Andere,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Lead/Manager,On-site,,,,7677.0,,,Deutsch,1,2026-04-17T10:53:49+02:00,https://www.jobs.ch/de/stellenangebote/detail/ea12a383-26bf-484f-b5c7-5007f1a01d4b/
cdd076d2-b8e9-402b-9355-0afb105e8589,Stadler: Typentestkoordinator:in,Stadler Rail Group,Frauenfeld,Frauenfeld,Ostschweiz,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,CHF 50200 - 90200 (jobs.ch estimate),5850.0,76050.0,6923.0,-1073.0,-15.5,Deutsch | Englisch,2,2026-04-17T10:54:42+02:00,https://www.jobs.ch/de/stellenangebote/detail/cdd076d2-b8e9-402b-9355-0afb105e8589/
87dd1dd0-b0a9-4e44-9a86-37ca70151fc0,Stadler: Mitarbeiter:in Inbetriebsetzung,Stadler Rail Group,Frauenfeld,Frauenfeld,Ostschweiz,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,CHF 69591 - 109591 (jobs.ch estimate),7466.0,97058.0,6923.0,543.0,7.8,Deutsch,1,2026-04-17T10:55:41+02:00,https://www.jobs.ch/de/stellenangebote/detail/87dd1dd0-b0a9-4e44-9a86-37ca70151fc0/
52015d06-e448-43fa-b65a-63374304de61,Stadler: Inbetriebsetzungstechniker:in / Automatiker:in,Stadler Rail Group,Bussnang,Bussnang,Andere,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,,,,7677.0,,,Deutsch | Englisch | Controlling,3,2026-04-17T10:55:51+02:00,https://www.jobs.ch/de/stellenangebote/detail/52015d06-e448-43fa-b65a-63374304de61/
cd2fa7ad-1b82-48c0-89e6-ee2e6aea2052,Stadler: Entwicklungsingenieur:in Radsatzgetriebe,Stadler Rail Group,Bussnang,Bussnang,Andere,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,,,,7677.0,,,Deutsch | Englisch | CAD,3,2026-04-17T10:56:19+02:00,https://www.jobs.ch/de/stellenangebote/detail/cd2fa7ad-1b82-48c0-89e6-ee2e6aea2052/
6a91b4dd-aae8-4b6b-a738-952d9c0609b5,Stadler: Sachbearbeiter Finanz- und Rechnungswesen,Stadler Rail Group,Bussnang,Bussnang,Andere,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,,,,7677.0,,,SAP,1,2026-04-17T10:56:42+02:00,https://www.jobs.ch/de/stellenangebote/detail/6a91b4dd-aae8-4b6b-a738-952d9c0609b5/
245f085e-f528-4142-9502-fb4e95b27250,Stadler: Projektdisponent:in,Stadler Rail Group,Frauenfeld,Frauenfeld,Ostschweiz,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,CHF 50200 - 90200 (jobs.ch estimate),5850.0,76050.0,6923.0,-1073.0,-15.5,SAP,1,2026-04-17T10:59:53+02:00,https://www.jobs.ch/de/stellenangebote/detail/245f085e-f528-4142-9502-fb4e95b27250/
b35e6b75-3fb1-411d-9235-f3741370cc1f,Stadler: Teamleiter:in Inbetriebsetzung,Stadler Rail Group,Frauenfeld,Frauenfeld,Ostschweiz,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Lead/Manager,On-site,,,,6923.0,,,Deutsch | Englisch,2,2026-04-17T11:18:08+02:00,https://www.jobs.ch/de/stellenangebote/detail/b35e6b75-3fb1-411d-9235-f3741370cc1f/
4fdf4935-b3a2-482d-a5a5-736c17e73074,SAP Full Stack Entwickler (ABAP / Fiori / BTP),Talan,Geneva,Genf,Genferseeregion,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,CHF 96350 - 136350 (jobs.ch estimate),9696.0,126048.0,7746.0,1950.0,25.2,Java | Kubernetes | Git | SAP,4,2026-04-18T09:50:34+02:00,https://www.jobs.ch/de/stellenangebote/detail/4fdf4935-b3a2-482d-a5a5-736c17e73074/
cafaf3b6-855b-4a77-8db0-8532a5c250e0,Fiori/SAPUI5 & BTP Entwickler,Talan,Geneva,Genf,Genferseeregion,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,,,,7746.0,,,Java | JavaScript | SAP | Englisch | Französisch,5,2026-04-18T09:51:00+02:00,https://www.jobs.ch/de/stellenangebote/detail/cafaf3b6-855b-4a77-8db0-8532a5c250e0/
539253c2-96c3-4ae4-b9fc-b1c4b41c4d8d,ABAP Entwickler S/4HANA,Talan,Geneva,Genf,Genferseeregion,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,CHF 90500 - 130500 (jobs.ch estimate),9208.0,119704.0,7746.0,1462.0,18.9,SAP | Englisch | Französisch,3,2026-04-18T09:52:16+02:00,https://www.jobs.ch/de/stellenangebote/detail/539253c2-96c3-4ae4-b9fc-b1c4b41c4d8d/
48d0c568-a934-406d-87a6-47f96f498b7f,Data Scientist - F/H/X,Amaris Consulting Sàrl,Geneva,Genf,Genferseeregion,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,CHF 80000 - 120000 (jobs.ch estimate),8333.0,108329.0,7746.0,587.0,7.6,Python | Machine Learning | Englisch | Französisch,4,2026-04-18T09:54:22+02:00,https://www.jobs.ch/de/stellenangebote/detail/48d0c568-a934-406d-87a6-47f96f498b7f/
915bff28-b4a9-42d8-8ff5-0458a2d84d52,Leiter KI-Engineering,Talan,Geneva,Genf,Genferseeregion,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Lead/Manager,On-site,,,,7746.0,,,Englisch | Französisch,2,2026-04-18T10:16:40+02:00,https://www.jobs.ch/de/stellenangebote/detail/915bff28-b4a9-42d8-8ff5-0458a2d84d52/
fe2f68b6-49b8-4c4a-b939-25959a0a3d69,Stadler: Getriebeprüfer:in Adhäsionsbahnen,Stadler Rail Group,Bussnang,Bussnang,Andere,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,CHF 50200 - 90200 (jobs.ch estimate),5850.0,76050.0,7677.0,-1827.0,-23.8,,0,2026-04-18T10:48:28+02:00,https://www.jobs.ch/de/stellenangebote/detail/fe2f68b6-49b8-4c4a-b939-25959a0a3d69/
d2b96160-ad42-4e0b-90bd-844f4f19af85,Stadler: Projektleiter:in Engineering,Stadler Rail Group,Bussnang,Bussnang,Andere,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Lead/Manager,On-site,,,,7677.0,,,Deutsch | Französisch | Italienisch,3,2026-04-18T10:51:39+02:00,https://www.jobs.ch/de/stellenangebote/detail/d2b96160-ad42-4e0b-90bd-844f4f19af85/
a9c42a46-3143-444f-9e07-6ec71aa0cdd7,Marketing & Event AssistentIn 80-100%,Schellenberg Wittmer AG,Zürich,Zuerich,Zürich,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Mid,On-site,,,,8098.0,,,Excel | Deutsch,2,2026-04-20T10:05:19+02:00,https://www.jobs.ch/de/stellenangebote/detail/a9c42a46-3143-444f-9e07-6ec71aa0cdd7/
8cc4bafa-3cb5-4a7e-a5a5-467b605e3e72,Stadler: Teamleiter:in Transport,Stadler Rail Group,Altenrhein,Altenrhein,Andere,Rechts- / Wirtschaftsberatung,Hochlohn,"Freiberufliche, wissenschaftliche und technische Dienstl.",Lead/Manager,On-site,,,,7677.0,,,Deutsch,1,2026-04-20T10:57:58+02:00,https://www.jobs.ch/de/stellenangebote/detail/8cc4bafa-3cb5-4a7e-a5a5-467b605e3e72/
8255f864-86f2-4634-add2-22f9a7ed3967,Kundendienstspezialist/in - Backoffice - 100%,Salt Mobile SA,"Berne, Neuchâtel, Soleure",Neuchatel,Espace Mittelland,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Senior,Hybrid,,,,8419.0,,,Deutsch | Englisch | Französisch | Italienisch,4,2026-04-17T10:03:09+02:00,https://www.jobs.ch/de/stellenangebote/detail/8255f864-86f2-4634-add2-22f9a7ed3967/
5361a643-6b17-43bb-918a-0e38cb5ad16b,HR Specialist - Administration 80-100% (w/m/d),Bechtle Holding Schweiz AG,Rotkreuz,Zug,Zentralschweiz,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Mid,On-site,,,,8564.0,,,Deutsch | Französisch,2,2026-04-17T10:03:34+02:00,https://www.jobs.ch/de/stellenangebote/detail/5361a643-6b17-43bb-918a-0e38cb5ad16b/
ea3659b0-a8c4-4b83-9b94-2098fdd71146,Senior Account Manager ECM / EIM (m/w/d),CENIT AG,Effretikon,Effretikon,Andere,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Lead/Manager,On-site,,,,8900.0,,,Deutsch | Französisch,2,2026-04-17T11:04:12+02:00,https://www.jobs.ch/de/stellenangebote/detail/ea3659b0-a8c4-4b83-9b94-2098fdd71146/
41aa1c01-2459-4a1d-971f-e20707a2d490,Administrateur réseaux & télécoms (f/m/d),Bechtle Suisse SA,1003 Lausanne,Lausanne,Genferseeregion,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Mid,On-site,,,,8901.0,,,Linux,1,2026-04-17T11:33:40+02:00,https://www.jobs.ch/de/stellenangebote/detail/41aa1c01-2459-4a1d-971f-e20707a2d490/
1bfbaea6-1ba3-4d73-9dfc-ecc6e0258305,Business Analyst (a),ERNI Schweiz AG,Bern,Bern,Espace Mittelland,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Mid,Remote,,,,8419.0,,,Deutsch,1,2026-04-17T13:31:46+02:00,https://www.jobs.ch/de/stellenangebote/detail/1bfbaea6-1ba3-4d73-9dfc-ecc6e0258305/
f825f7b6-3067-48a2-ac03-5994818d4938,System Engineer (w/m/d),"Bechtle Schweiz AG, Systemhaus Deutschschweiz",St. Gallen / Mägenwil,St. Gallen,Ostschweiz,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Mid,Hybrid,,,,7943.0,,,Deutsch,1,2026-04-17T13:33:31+02:00,https://www.jobs.ch/de/stellenangebote/detail/f825f7b6-3067-48a2-ac03-5994818d4938/
f02e477b-3313-4d14-b25d-2a8d35725b6a,ICT Techniker Client Hardware (Break & Fix),"Bechtle Schweiz AG, Onsite Services",Zürich,Zuerich,Zürich,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Mid,On-site,,,,9725.0,,,,0,2026-04-17T13:33:31+02:00,https://www.jobs.ch/de/stellenangebote/detail/f02e477b-3313-4d14-b25d-2a8d35725b6a/
6fefbbf3-d90a-4c4a-8636-26107519c3b6,Installateur/Monteur Audio/Video (w/m/d),Bechtle Direct AG Rotkreuz,Rotkreuz,Zug,Zentralschweiz,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Mid,On-site,,,,8564.0,,,Deutsch | Englisch | Französisch,3,2026-04-17T13:33:31+02:00,https://www.jobs.ch/de/stellenangebote/detail/6fefbbf3-d90a-4c4a-8636-26107519c3b6/
476eb11c-0a49-4571-aa27-74b741bfe224,IT-Architekt Datacenter Infrastruktur (w/m/d),"Bechtle Schweiz AG, Systemhaus Deutschschweiz",Mägenwil,Mägenwil,Andere,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Mid,Hybrid,,,,8900.0,,,AWS | GCP,2,2026-04-17T13:33:31+02:00,https://www.jobs.ch/de/stellenangebote/detail/476eb11c-0a49-4571-aa27-74b741bfe224/
3d870d9d-622d-4bf5-aff8-c148bdaba5c6,Assistant(e) en pharmacie – Support projets et accompagnement clients (80% - 100%),Unbekannt,Neuenegg,Neuenegg,Andere,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Mid,On-site,,,,8900.0,,,Excel,1,2026-04-17,https://www.jobs.ch/de/stellenangebote/detail/3d870d9d-622d-4bf5-aff8-c148bdaba5c6/
9e507747-946f-404d-957a-ab6a26036209,1. Level Support / Service Desk Spezialist (76024),IQ PLUS AG,Hybrid (Zürich/Remote),Zuerich,Zürich,Informatik / Telekommunikation,Hochlohn,Informationstechnologie u. Informationsdienstl.,Senior,Hybrid,,,,9725.0,,,R | Deutsch,2,2026-04-17T14:33:27+02:00,https://www.jobs.ch/de/stellenangebote/detail/9e507747-946f-404d-957a-ab6a26036209/
4677752e-a407-4c98-aad6-7d68ee9851c0,Starte mit uns durch als Kundenberater(in) bei der Generalagentur Howald & Scheidegger AG. Erfahrene Kundenberater(in) und auch Quereinsteiger(in) sind willkommen.,Zurich Generalagentur Howald & Scheidegger AG,Solothurn,Solothurn,Espace Mittelland,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 59000 - 97000 (jobs.ch estimate),6500.0,84500.0,9077.0,-2577.0,-28.4,Excel,1,2026-04-21T03:00:00+02:00,https://www.jobs.ch/de/stellenangebote/detail/4677752e-a407-4c98-aad6-7d68ee9851c0/
4472be02-36c8-490b-bfad-eb2d66643313,Supply Chain Manager im operativen Einkauf 80 - 100 % (w/m/d),Hamilton Medical AG,Domat/Ems,Domat,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,On-site,,,,6875.0,,,SAP | Deutsch,2,2026-04-20T09:33:21+02:00,https://www.jobs.ch/de/stellenangebote/detail/4472be02-36c8-490b-bfad-eb2d66643313/
fa8f007b-6880-4a92-a9dc-99304ed1bdbc,CNC Programmierer (m/w) 100% / Fest,Evergreen Human Resources AG,Winterthur,Winterthur,Zürich,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 57239 - 97239 (jobs.ch estimate),6437.0,83681.0,7373.0,-936.0,-12.7,CAD | ISO,2,2026-04-20T13:33:18+02:00,https://www.jobs.ch/de/stellenangebote/detail/fa8f007b-6880-4a92-a9dc-99304ed1bdbc/
e0bce75b-3e85-4fcf-8f7a-618caa4b2eec,Head of People Development,Ypsomed AG,Solothurn,Solothurn,Espace Mittelland,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,Hybrid,CHF 130000 - 170000 (jobs.ch estimate),12500.0,162500.0,6282.0,6218.0,99.0,Compliance,1,2026-04-20T17:31:43+02:00,https://www.jobs.ch/de/stellenangebote/detail/e0bce75b-3e85-4fcf-8f7a-618caa4b2eec/
2c1085d7-93dc-4138-89ce-271e181c54a5,Spécialiste des ventes et des produits (f/h),Stettler Consulting AG,Romandie,Romandie,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,,,,6875.0,,,,0,2026-04-20T18:03:20+02:00,https://www.jobs.ch/de/stellenangebote/detail/2c1085d7-93dc-4138-89ce-271e181c54a5/
13b72e27-756a-4dab-8314-71241ffe95af,Demand Planner,Mathys AG Bettlach,Bettlach,Bettlach,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,Hybrid,CHF 72000 - 112000 (jobs.ch estimate),7667.0,99671.0,6875.0,792.0,11.5,ISO,1,2026-04-21T03:00:00+02:00,https://www.jobs.ch/de/stellenangebote/detail/13b72e27-756a-4dab-8314-71241ffe95af/
3fd4d708-a9e3-4b7a-baf5-54374437d636,Commodity Lead Castings and Forgings,Mathys AG Bettlach,Bettlach,Bettlach,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,Hybrid,CHF 97000 - 137000 (jobs.ch estimate),9750.0,126750.0,6875.0,2875.0,41.8,R | Compliance | ISO,3,2026-04-21T03:00:00+02:00,https://www.jobs.ch/de/stellenangebote/detail/3fd4d708-a9e3-4b7a-baf5-54374437d636/
78a6e009-15bb-4ebc-b706-fefbc7b1e1f0,SIOP Lead,Mathys AG Bettlach,Bettlach,Bettlach,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,On-site,CHF 86780 - 126780 (jobs.ch estimate),8898.0,115674.0,6875.0,2023.0,29.4,Excel | Power BI | Oracle | SAP,4,2026-04-21T03:00:00+02:00,https://www.jobs.ch/de/stellenangebote/detail/78a6e009-15bb-4ebc-b706-fefbc7b1e1f0/
c7dbf4b9-d9a3-413d-b629-36613dd081cd,Constructing Designer 80 - 100 % (w/m/d),Hamilton Medical AG,Domat/Ems,Domat,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,,,,6875.0,,,Englisch | CAD | ISO | Lean,4,2026-04-21T03:00:00+02:00,https://www.jobs.ch/de/stellenangebote/detail/c7dbf4b9-d9a3-413d-b629-36613dd081cd/
204a6c78-316c-4450-bccc-08c591d96682,Commodity Lead Raw Material,Mathys AG Bettlach,Bettlach,Bettlach,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,Hybrid,,,,6875.0,,,R | Compliance | ISO,3,2026-04-21T03:00:00+02:00,https://www.jobs.ch/de/stellenangebote/detail/204a6c78-316c-4450-bccc-08c591d96682/
82455c2d-2104-4860-8c62-3e6bc755b138,Systemkoordinator:in Medizintechnik 80-100%,Universitätsspital Zürich,Region Region Zürich,Zuerich,Zürich,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 67150 - 107150 (jobs.ch estimate),7262.0,94406.0,7373.0,-111.0,-1.5,Agile,1,2026-04-21T08:32:02+02:00,https://www.jobs.ch/de/stellenangebote/detail/82455c2d-2104-4860-8c62-3e6bc755b138/
14bbc2c1-84ee-43ed-a078-8fc7d171a511,Elektroinstallateur. Einstieg MedTech. Servicetechniker.,HUNTER Personal AG,Deutschschweiz,Deutschschweiz,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Junior,On-site,,,,6875.0,,,,0,2026-04-21T11:03:19+02:00,https://www.jobs.ch/de/stellenangebote/detail/14bbc2c1-84ee-43ed-a078-8fc7d171a511/
1b183b86-f28c-4ae0-aa4d-661ac6bd0a27,Responsable Système Qualité SMQ (H/F),ValJob Neuchâtel,Villeret,Villeret,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,On-site,CHF 65000 - 105000 (jobs.ch estimate),7083.0,92079.0,6875.0,208.0,3.0,ISO,1,2026-04-21T11:33:30+02:00,https://www.jobs.ch/de/stellenangebote/detail/1b183b86-f28c-4ae0-aa4d-661ac6bd0a27/
d5183e2c-75ec-4077-b7da-010c02b0379f,Medizinische Praxisassistenten:in (60-100%),Labor Toggweiler,Wallisellen,Zuerich,Zürich,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,,,,7373.0,,,Deutsch | Französisch,2,2026-04-21T13:33:36+02:00,https://www.jobs.ch/de/stellenangebote/detail/d5183e2c-75ec-4077-b7da-010c02b0379f/
2ff128c8-ace4-4407-813a-2cbfbdbc968e,Mitarbeiter Arealunterhalt (m/w/d),Geistlich Pharma AG,Wolhusen,Wolhusen,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 40450 - 80450 (jobs.ch estimate),5038.0,65494.0,6875.0,-1837.0,-26.7,Deutsch,1,2026-04-21T14:27:03+02:00,https://www.jobs.ch/de/stellenangebote/detail/2ff128c8-ace4-4407-813a-2cbfbdbc968e/
1cb86c03-e781-4ac0-8211-82016fb38203,Haustechniker (m/w/d),Geistlich Pharma AG,Wolhusen,Wolhusen,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,,,,6875.0,,,Deutsch | Englisch,2,2026-04-21T14:27:06+02:00,https://www.jobs.ch/de/stellenangebote/detail/1cb86c03-e781-4ac0-8211-82016fb38203/
924b7f38-2fc0-46dd-a9ca-df3209ab081b,Senior Projektleiter Produktion / Manufacturing (m/w) 100% / Fest,Evergreen Human Resources AG,Winterthur,Winterthur,Zürich,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,On-site,,,,7373.0,,,SAP | Deutsch,2,2026-04-21T16:33:13+02:00,https://www.jobs.ch/de/stellenangebote/detail/924b7f38-2fc0-46dd-a9ca-df3209ab081b/
b5395a91-db3a-42d3-889c-42504528fdc4,Junior Product Manager,Ypsomed AG,Burgdorf,Bern,Espace Mittelland,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,Hybrid,,,,6282.0,,,Deutsch | Englisch | GMP,3,2026-04-21T17:32:08+02:00,https://www.jobs.ch/de/stellenangebote/detail/b5395a91-db3a-42d3-889c-42504528fdc4/
fdbbdfbf-0b3c-45a1-bf69-5f82174f26d1,Warehousing & Distribution Specialist,Ypsomed AG,Solothurn,Solothurn,Espace Mittelland,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,,,,6282.0,,,SAP,1,2026-04-21T17:32:10+02:00,https://www.jobs.ch/de/stellenangebote/detail/fdbbdfbf-0b3c-45a1-bf69-5f82174f26d1/
f0e6e78f-00b1-42e4-b13e-c7dbd959436b,Finance Business Partner Corporate Services (FP&A Analyst),Ypsomed AG,Burgdorf,Bern,Espace Mittelland,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,Hybrid,,,,6282.0,,,SAP | Deutsch | Englisch | Controlling,4,2026-04-21T17:32:10+02:00,https://www.jobs.ch/de/stellenangebote/detail/f0e6e78f-00b1-42e4-b13e-c7dbd959436b/
e5db0756-5f77-46b6-86e6-40959cee50a3,Product Development Administrator 60 - 80%,B. Braun Medical AG,Escholzmatt,Escholzmatt,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,,,,6875.0,,,SAP | Deutsch,2,2026-04-21T19:56:38+02:00,https://www.jobs.ch/de/stellenangebote/detail/e5db0756-5f77-46b6-86e6-40959cee50a3/
